model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,val,desc,fr,en,es,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,23,16.625,18.25,1.625,-8.0,-7.25,0.75,2.0
gemma-2-2b,0,val,desc,fr,en,es,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,9,17.75,20.0,2.25,-6.875,-5.5,1.375,2.0
gemma-2-2b,0,val,desc,fr,en,es,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1348,11.1875,11.375,0.1875,-13.4375,-14.125,-0.6875,2.0
gemma-2-2b,0,val,desc,fr,en,es,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,13805,7.5625,6.34375,-1.21875,-17.0625,-19.15625,-2.09375,2.0
gemma-2-2b,0,val,desc,fr,en,es,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,200,13.75,14.75,1.0,-10.875,-10.75,0.125,2.0
gemma-2-2b,0,val,val,fr,en,es,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,353,12.9375,13.9375,1.0,-11.6875,-11.6875,0.0,2.0
gemma-2-2b,0,val,val,fr,en,es,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,25.625,1.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,fr,en,es,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,47,16.625,17.375,0.75,-8.0,-8.25,-0.25,2.0
gemma-2-2b,0,val,val,fr,en,es,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,16,17.75,19.125,1.375,-6.875,-6.5,0.375,2.0
gemma-2-2b,0,val,val,fr,en,es,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1258,11.1875,11.75,0.5625,-13.4375,-13.875,-0.4375,2.0
gemma-2-2b,0,val,val,fr,en,es,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,9120,7.5625,7.625,0.0625,-17.0625,-18.0,-0.9375,2.0
gemma-2-2b,0,val,val,fr,en,es,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,183,13.75,14.9375,1.1875,-10.875,-10.6875,0.1875,2.0
gemma-2-2b,0,val,freq,fr,en,es,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,11403,12.9375,6.625,-6.3125,-11.6875,-16.625,-4.9375,2.0
gemma-2-2b,0,val,freq,fr,en,es,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,23.25,-1.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,fr,en,es,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,95,16.625,16.5,-0.125,-8.0,-6.75,1.25,2.0
gemma-2-2b,0,val,freq,fr,en,es,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,14,17.75,19.75,2.0,-6.875,-3.5,3.375,2.0
gemma-2-2b,0,val,freq,fr,en,es,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1290,11.1875,11.5,0.3125,-13.4375,-11.75,1.6875,2.0
gemma-2-2b,0,val,freq,fr,en,es,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,2384,7.5625,10.1875,2.625,-17.0625,-13.0625,4.0,2.0
gemma-2-2b,0,val,freq,fr,en,es,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,62,13.75,17.125,3.375,-10.875,-6.125,4.75,2.0
gemma-2-2b,0,freq,desc,fr,en,es,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,306,12.9375,12.9375,0.0,-11.6875,-11.6875,0.0,2.0
gemma-2-2b,0,freq,desc,fr,en,es,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.625,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,desc,fr,en,es,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,41,16.625,16.5,-0.125,-8.0,-8.125,-0.125,2.0
gemma-2-2b,0,freq,desc,fr,en,es,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,17,17.75,17.75,0.0,-6.875,-6.875,0.0,2.0
gemma-2-2b,0,freq,desc,fr,en,es,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1007,11.1875,11.0625,-0.125,-13.4375,-13.5625,-0.125,2.0
gemma-2-2b,0,freq,desc,fr,en,es,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,6909,7.5625,7.46875,-0.09375,-17.0625,-17.15625,-0.09375,2.0
gemma-2-2b,0,freq,desc,fr,en,es,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,183,13.75,13.6875,-0.0625,-10.875,-10.9375,-0.0625,2.0
gemma-2-2b,0,freq,val,fr,en,es,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,186,12.9375,13.9375,1.0,-11.6875,-10.8125,0.875,2.0
gemma-2-2b,0,freq,val,fr,en,es,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.75,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,val,fr,en,es,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,14,16.625,18.0,1.375,-8.0,-6.75,1.25,2.0
gemma-2-2b,0,freq,val,fr,en,es,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,21,17.75,17.625,-0.125,-6.875,-7.125,-0.25,2.0
gemma-2-2b,0,freq,val,fr,en,es,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,345,11.1875,13.0,1.8125,-13.4375,-11.75,1.6875,2.0
gemma-2-2b,0,freq,val,fr,en,es,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,3746,7.5625,9.3125,1.75,-17.0625,-15.4375,1.625,2.0
gemma-2-2b,0,freq,val,fr,en,es,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,95,13.75,15.0,1.25,-10.875,-9.75,1.125,2.0
gemma-2-2b,0,freq,freq,fr,en,es,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,306,12.9375,12.9375,0.0,-11.6875,-11.6875,0.0,2.0
gemma-2-2b,0,freq,freq,fr,en,es,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.625,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,freq,fr,en,es,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,41,16.625,16.5,-0.125,-8.0,-8.125,-0.125,2.0
gemma-2-2b,0,freq,freq,fr,en,es,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,17,17.75,17.75,0.0,-6.875,-6.875,0.0,2.0
gemma-2-2b,0,freq,freq,fr,en,es,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1007,11.1875,11.0625,-0.125,-13.4375,-13.5625,-0.125,2.0
gemma-2-2b,0,freq,freq,fr,en,es,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,6909,7.5625,7.46875,-0.09375,-17.0625,-17.15625,-0.09375,2.0
gemma-2-2b,0,freq,freq,fr,en,es,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,183,13.75,13.6875,-0.0625,-10.875,-10.9375,-0.0625,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,230,12.9375,13.4375,0.5,-11.6875,-11.4375,0.25,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.875,0.25,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,38,16.625,16.75,0.125,-8.0,-8.125,-0.125,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,26,17.75,17.0,-0.75,-6.875,-7.875,-1.0,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,879,11.1875,11.4375,0.25,-13.4375,-13.4375,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,4457,7.5625,8.375,0.8125,-17.0625,-16.5,0.5625,2.0
gemma-2-2b,0,desc,desc,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,129,13.75,14.3125,0.5625,-10.875,-10.5625,0.3125,2.0
gemma-2-2b,0,desc,val,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,72,12.9375,10.8125,-2.125,-11.6875,-11.8125,-0.125,2.0
gemma-2-2b,0,desc,val,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,22.625,-2.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,46,16.625,11.6875,-4.9375,-8.0,-10.9375,-2.9375,2.0
gemma-2-2b,0,desc,val,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,8,17.75,15.25,-2.5,-6.875,-7.375,-0.5,2.0
gemma-2-2b,0,desc,val,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,137,11.1875,9.75,-1.4375,-13.4375,-12.875,0.5625,2.0
gemma-2-2b,0,desc,val,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,3333,7.5625,3.609375,-3.953125,-17.0625,-19.015625,-1.953125,2.0
gemma-2-2b,0,desc,val,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,47,13.75,11.625,-2.125,-10.875,-11.0,-0.125,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,2900,12.9375,9.875,-3.0625,-11.6875,-13.375,-1.6875,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,23.25,-1.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,1171,16.625,11.8125,-4.8125,-8.0,-11.4375,-3.4375,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,136,17.75,15.375,-2.375,-6.875,-7.875,-1.0,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1502,11.1875,11.3125,0.125,-13.4375,-11.9375,1.5,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,1254,7.5625,11.75,4.1875,-17.0625,-11.5,5.5625,2.0
gemma-2-2b,0,desc,freq,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,565,13.75,13.1875,-0.5625,-10.875,-10.0625,0.8125,2.0
gemma-2-2b,0,val,desc,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,191,12.9375,15.25,2.3125,-11.6875,-9.75,1.9375,2.0
gemma-2-2b,0,val,desc,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,25.0,0.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,5,16.625,20.25,3.625,-8.0,-4.75,3.25,2.0
gemma-2-2b,0,val,desc,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,1,17.75,22.75,5.0,-6.875,-2.25,4.625,2.0
gemma-2-2b,0,val,desc,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1435,11.1875,11.5,0.3125,-13.4375,-13.5,-0.0625,2.0
gemma-2-2b,0,val,desc,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,10338,7.5625,6.96875,-0.59375,-17.0625,-18.03125,-0.96875,2.0
gemma-2-2b,0,val,desc,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,320,13.75,14.4375,0.6875,-10.875,-10.5625,0.3125,2.0
gemma-2-2b,0,val,val,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,273,12.9375,15.125,2.1875,-11.6875,-11.25,0.4375,2.0
gemma-2-2b,0,val,val,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,26.375,1.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,37,16.625,18.75,2.125,-8.0,-7.625,0.375,2.0
gemma-2-2b,0,val,val,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,21,17.75,19.25,1.5,-6.875,-7.125,-0.25,2.0
gemma-2-2b,0,val,val,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1051,11.1875,12.875,1.6875,-13.4375,-13.5,-0.0625,2.0
gemma-2-2b,0,val,val,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,6652,7.5625,9.0,1.4375,-17.0625,-17.375,-0.3125,2.0
gemma-2-2b,0,val,val,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,158,13.75,15.9375,2.1875,-10.875,-10.4375,0.4375,2.0
gemma-2-2b,0,val,freq,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,2699,12.9375,9.3125,-3.625,-11.6875,-12.8125,-1.125,2.0
gemma-2-2b,0,val,freq,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,22.125,-2.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,151,16.625,14.4375,-2.1875,-8.0,-7.6875,0.3125,2.0
gemma-2-2b,0,val,freq,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,193,17.75,14.0625,-3.6875,-6.875,-8.0625,-1.1875,2.0
gemma-2-2b,0,val,freq,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,2036,11.1875,9.875,-1.3125,-13.4375,-12.25,1.1875,2.0
gemma-2-2b,0,val,freq,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,1091,7.5625,11.1875,3.625,-17.0625,-10.9375,6.125,2.0
gemma-2-2b,0,val,freq,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,671,13.75,12.0,-1.75,-10.875,-10.125,0.75,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,306,12.9375,12.875,-0.0625,-11.6875,-11.625,0.0625,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.5,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,25,16.625,16.625,0.0,-8.0,-7.875,0.125,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,14,17.75,17.625,-0.125,-6.875,-6.875,0.0,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1145,11.1875,10.75,-0.4375,-13.4375,-13.75,-0.3125,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,4931,7.5625,8.0625,0.5,-17.0625,-16.4375,0.625,2.0
gemma-2-2b,0,freq,desc,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,184,13.75,13.625,-0.125,-10.875,-10.875,0.0,2.0
gemma-2-2b,0,freq,val,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,190,12.9375,8.3125,-4.625,-11.6875,-14.5625,-2.875,2.0
gemma-2-2b,0,freq,val,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,22.875,-1.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,val,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,30,16.625,12.125,-4.5,-8.0,-10.75,-2.75,2.0
gemma-2-2b,0,freq,val,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,39,17.75,11.8125,-5.9375,-6.875,-11.0625,-4.1875,2.0
gemma-2-2b,0,freq,val,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,160,11.1875,8.625,-2.5625,-13.4375,-14.25,-0.8125,2.0
gemma-2-2b,0,freq,val,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,3571,7.5625,3.125,-4.4375,-17.0625,-19.75,-2.6875,2.0
gemma-2-2b,0,freq,val,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,52,13.75,10.875,-2.875,-10.875,-12.0,-1.125,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,267,12.9375,13.1875,0.25,-11.6875,-11.5625,0.125,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.75,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,35,16.625,16.625,0.0,-8.0,-8.125,-0.125,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,34,17.75,16.625,-1.125,-6.875,-8.125,-1.25,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,910,11.1875,11.25,0.0625,-13.4375,-13.5,-0.0625,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,4567,7.5625,8.25,0.6875,-17.0625,-16.5,0.5625,2.0
gemma-2-2b,0,freq,freq,fr,en,fr,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,146,13.75,14.0625,0.3125,-10.875,-10.6875,0.1875,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,308,12.9375,12.9375,0.0,-11.6875,-11.6875,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.625,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,36,16.625,16.625,0.0,-8.0,-8.0,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,16,17.75,17.75,0.0,-6.875,-6.875,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,951,11.1875,11.1875,0.0,-13.4375,-13.4375,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,6634,7.5625,7.5625,0.0,-17.0625,-17.0625,0.0,2.0
gemma-2-2b,0,desc,desc,fr,en,ja,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,180,13.75,13.75,0.0,-10.875,-10.875,0.0,2.0
gemma-2-2b,0,desc,val,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,185,12.9375,14.9375,2.0,-11.6875,-9.5625,2.125,2.0
gemma-2-2b,0,desc,val,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.5,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,145,16.625,15.375,-1.25,-8.0,-9.125,-1.125,2.0
gemma-2-2b,0,desc,val,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,12,17.75,18.875,1.125,-6.875,-5.625,1.25,2.0
gemma-2-2b,0,desc,val,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,477,11.1875,13.625,2.4375,-13.4375,-10.875,2.5625,2.0
gemma-2-2b,0,desc,val,fr,en,ja,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,9112,7.5625,8.875,1.3125,-17.0625,-15.625,1.4375,2.0
gemma-2-2b,0,desc,val,fr,en,ja,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,94,13.75,15.9375,2.1875,-10.875,-8.5625,2.3125,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,18,308,16618,12.9375,-0.10791015625,-13.04541015625,-11.6875,-11.04541015625,0.64208984375,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,18,0,18,24.625,10.9375,-13.6875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,18,36,4199,16.625,2.6875,-13.9375,-8.0,-8.25,-0.25,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,18,16,3329,17.75,3.078125,-14.671875,-6.875,-7.859375,-0.984375,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,18,951,16,11.1875,11.0625,-0.125,-13.4375,0.125,13.5625,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,18,6634,44557,7.5625,-2.734375,-10.296875,-17.0625,-13.671875,3.390625,2.0
gemma-2-2b,0,desc,freq,fr,en,ja,zh,坏,good,"Le contraire de ""good"" est """,bad,0,18,180,7,13.75,11.8125,-1.9375,-10.875,0.875,11.75,2.0
gemma-2-2b,0,val,desc,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,241,12.9375,14.5,1.5625,-11.6875,-9.5,2.1875,2.0
gemma-2-2b,0,val,desc,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,24.0,-0.625,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,160,16.625,15.125,-1.5,-8.0,-8.875,-0.875,2.0
gemma-2-2b,0,val,desc,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,88,17.75,15.9375,-1.8125,-6.875,-8.0625,-1.1875,2.0
gemma-2-2b,0,val,desc,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,28,11.1875,17.75,6.5625,-13.4375,-6.25,7.1875,2.0
gemma-2-2b,0,val,desc,fr,en,ja,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,5404,7.5625,9.125,1.5625,-17.0625,-14.875,2.1875,2.0
gemma-2-2b,0,val,desc,fr,en,ja,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,972,13.75,12.25,-1.5,-10.875,-11.75,-0.875,2.0
gemma-2-2b,0,val,val,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,349,12.9375,13.75,0.8125,-11.6875,-11.625,0.0625,2.0
gemma-2-2b,0,val,val,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,25.375,0.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,46,16.625,17.375,0.75,-8.0,-8.0,0.0,2.0
gemma-2-2b,0,val,val,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,14,17.75,18.875,1.125,-6.875,-6.5,0.375,2.0
gemma-2-2b,0,val,val,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,1362,11.1875,11.5,0.3125,-13.4375,-13.875,-0.4375,2.0
gemma-2-2b,0,val,val,fr,en,ja,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,0,6634,12841,7.5625,6.875,-0.6875,-17.0625,-18.5,-1.4375,2.0
gemma-2-2b,0,val,val,fr,en,ja,zh,坏,good,"Le contraire de ""good"" est """,bad,0,0,180,257,13.75,14.25,0.5,-10.875,-11.125,-0.25,2.0
gemma-2-2b,0,val,freq,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,70,308,35095,12.9375,-1.0546875,-13.9921875,-11.6875,-10.9296875,0.7578125,2.0
gemma-2-2b,0,val,freq,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,70,0,70,24.625,9.875,-14.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,70,36,11856,16.625,1.75,-14.875,-8.0,-8.125,-0.125,2.0
gemma-2-2b,0,val,freq,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,70,16,13777,17.75,1.390625,-16.359375,-6.875,-8.484375,-1.609375,2.0
gemma-2-2b,0,val,freq,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,70,951,11,11.1875,12.8125,1.625,-13.4375,2.9375,16.375,2.0
gemma-2-2b,0,val,freq,fr,en,ja,ko,나쁜,good,"Le contraire de ""good"" est """,bad,0,70,6634,13586,7.5625,1.4296875,-6.1328125,-17.0625,-8.4453125,8.6171875,2.0
gemma-2-2b,0,val,freq,fr,en,ja,zh,坏,good,"Le contraire de ""good"" est """,bad,0,70,180,130,13.75,9.1875,-4.5625,-10.875,-0.6875,10.1875,2.0
gemma-2-2b,0,freq,desc,fr,en,ja,de,schlecht,good,"Le contraire de ""good"" est """,bad,0,0,308,247,12.9375,10.9375,-2.0,-11.6875,-10.0625,1.625,2.0
gemma-2-2b,0,freq,desc,fr,en,ja,en,bad,good,"Le contraire de ""good"" est """,bad,0,0,0,0,24.625,21.0,-3.625,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,desc,fr,en,ja,es,malo,good,"Le contraire de ""good"" est """,bad,0,0,36,27,16.625,13.9375,-2.6875,-8.0,-7.0625,0.9375,2.0
gemma-2-2b,0,freq,desc,fr,en,ja,fr,mauvais,good,"Le contraire de ""good"" est """,bad,0,0,16,6,17.75,16.25,-1.5,-6.875,-4.75,2.125,2.0
gemma-2-2b,0,freq,desc,fr,en,ja,ja,悪い,good,"Le contraire de ""good"" est """,bad,0,0,951,44,11.1875,13.3125,2.125,-13.4375,-7.6875,5.75,2.0
